date,position,track_name,artists_name,album_name,album_release_date,track_link,artists_link,album_link,duration_ms,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_id,album_id
2008-08-06,6,Sleep,Rivermaya,Buhay,2008-01-15,https://open.spotify.com/track/3wOnzfdABYSyURNgLjQZTT,https://open.spotify.com/artist/1ZTdxfZTeztyAgKUJVLxAI,https://open.spotify.com/album/7uVUIE6RzxyW01VPUyPgm9,233613,28,False,0.447,0.347,2,-8.516,1,0.0352,0.832,0.000732,0.131,0.281,86.45,4,3wOnzfdABYSyURNgLjQZTT,7uVUIE6RzxyW01VPUyPgm9
2008-08-06,7,When I Grow Up,The Pussycat Dolls,Doll Domination (Deluxe),2008-09-23,https://open.spotify.com/track/21pySLskKIKrhDziCX5ojQ,https://open.spotify.com/artist/6wPhSqRtPu1UhRCDX5yaDJ,https://open.spotify.com/album/7mDkWKTghwBDuHCJmH6qR5,245680,68,False,0.671,0.685,11,-5.762,0,0.05,0.00165,0,0.398,0.368,118.449,4,21pySLskKIKrhDziCX5ojQ,7mDkWKTghwBDuHCJmH6qR5
2008-08-06,8,One Step At a Time,Jordin Sparks,Jordin Sparks,2007-11-19,https://open.spotify.com/track/7rFe0uEHuONOTavUfaxEcS,https://open.spotify.com/artist/2AQjGvtT0pFYfxR3neFcvz,https://open.spotify.com/album/3SR9XT8f7LEUDcMFZO4wPd,205160,58,False,0.766,0.692,1,-4.672,1,0.0289,0.0825,0,0.0384,0.691,102.028,4,7rFe0uEHuONOTavUfaxEcS,3SR9XT8f7LEUDcMFZO4wPd
2008-08-06,9,Take A Bow,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,https://open.spotify.com/track/3goSVuTt3fDYDP6kRnFwuL,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,https://open.spotify.com/album/3JSWZWeTHF4HDGt5Eozdy7,229413,76,False,0.697,0.467,9,-7.536,1,0.0715,0.248,0,0.0941,0.572,82.082,4,3goSVuTt3fDYDP6kRnFwuL,3JSWZWeTHF4HDGt5Eozdy7
2008-08-06,10,Penge Naman Ako N'yan,The Itchyworms,Self-Titled,2008-07-21,https://open.spotify.com/track/6ND4moqxMDIu8kHBvBJT2H,https://open.spotify.com/artist/5cYJYBMg1n71v7cvthr1SO,https://open.spotify.com/album/0AVsHyk0UfZO65pzOUegLP,230253,44,False,0.58,0.811,4,-4.522,1,0.0982,0.00446,0,0.351,0.877,135.979,4,6ND4moqxMDIu8kHBvBJT2H,0AVsHyk0UfZO65pzOUegLP
2008-09-05,1,7 Things,Miley Cyrus,Breakout,2008-01-01,https://open.spotify.com/track/0FpT75cRdvf6va1TARHrl5,https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6,https://open.spotify.com/album/70PDDh5Cgbdpt37Z00hJUF,213453,50,False,0.591,0.904,1,-4.478,0,0.0359,0.0244,0,0.0786,0.542,107.027,4,0FpT75cRdvf6va1TARHrl5,70PDDh5Cgbdpt37Z00hJUF
2008-09-05,2,Saludo,6cyclemind,Fiesta,2007-11-15,https://open.spotify.com/track/52DNSwdBOT4VsrgalaxWs0,https://open.spotify.com/artist/3nZa8vRD64ueq3d0JNYTsl,https://open.spotify.com/album/30GBrCLKbMN41hyyRsAzF6,334786,6,False,0.693,0.709,6,-11.365,1,0.0384,0.0394,1.96e-05,0.137,0.463,107.021,4,52DNSwdBOT4VsrgalaxWs0,30GBrCLKbMN41hyyRsAzF6
2008-09-05,3,Burnin' Up,Jonas Brothers,A Little Bit Longer,2008-08-12,https://open.spotify.com/track/2VEsmoek0sol9MnJFyoG9e,https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD,https://open.spotify.com/album/4jcRw4qVurxoZcfIYPKDpz,175093,67,False,0.667,0.954,2,-3.462,1,0.0817,0.0296,0,0.331,0.807,114.03,4,2VEsmoek0sol9MnJFyoG9e,4jcRw4qVurxoZcfIYPKDpz
2008-09-05,4,Leap of Faith,Hale,"Above, Over and Beyond",2008,https://open.spotify.com/track/4nImuRLNV26CdXvZHn8Mcn,https://open.spotify.com/artist/6Ww3OMFzCaO33ulKh1LBFN,https://open.spotify.com/album/562TcgdSCsGZ0ok5QtXcJC,249520,27,False,0.483,0.5,9,-6.749,1,0.0284,0.00459,0.00564,0.16,0.607,94.046,4,4nImuRLNV26CdXvZHn8Mcn,562TcgdSCsGZ0ok5QtXcJC
2008-09-05,5,The One Who Won My Heart,Christian Bautista,Captured,2008-06-15,https://open.spotify.com/track/5cHqRQ6yy0gyrM97GxFIwQ,https://open.spotify.com/artist/4U78sK2D3zASSB6oSR38GQ,https://open.spotify.com/album/0MjIRnkiCBdrygXOUCHxcN,226960,16,False,0.502,0.562,8,-5.49,1,0.0312,0.564,0,0.119,0.358,126.178,3,5cHqRQ6yy0gyrM97GxFIwQ,0MjIRnkiCBdrygXOUCHxcN
2008-09-05,6,The search is over,rachelle ann go
2008-09-05,7,The Fight Is Over,Urbandub,Under Southern Light,2007,https://open.spotify.com/track/21mDcvLY9xdkNpNvN6Cy1y,https://open.spotify.com/artist/18B9mAtwCLjkXGMlBtH1LZ,https://open.spotify.com/album/4GsTErxjLredoo5CetS411,265666,49,False,0.226,0.858,4,-4.595,1,0.0512,0.00149,5.21e-06,0.149,0.333,178.318,4,21mDcvLY9xdkNpNvN6Cy1y,4GsTErxjLredoo5CetS411
2008-09-05,8,Disturbia,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,https://open.spotify.com/track/2VOomzT6VavJOGBeySqaMc,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,https://open.spotify.com/album/3JSWZWeTHF4HDGt5Eozdy7,238626,78,False,0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,4,2VOomzT6VavJOGBeySqaMc,3JSWZWeTHF4HDGt5Eozdy7
2008-09-05,9,When I Grow Up,The Pussycat Dolls,Doll Domination (Deluxe),2008-09-23,https://open.spotify.com/track/21pySLskKIKrhDziCX5ojQ,https://open.spotify.com/artist/6wPhSqRtPu1UhRCDX5yaDJ,https://open.spotify.com/album/7mDkWKTghwBDuHCJmH6qR5,245680,68,False,0.671,0.685,11,-5.762,0,0.05,0.00165,0,0.398,0.368,118.449,4,21pySLskKIKrhDziCX5ojQ,7mDkWKTghwBDuHCJmH6qR5
2008-09-05,10,Leave Out All The Rest,Linkin Park,Minutes to Midnight,2007-05-14,https://open.spotify.com/track/0sp00HSXkQyqTa6QqM0O8V,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,https://open.spotify.com/album/2tlTBLz2w52rpGCLBGyGw6,209306,68,False,0.509,0.629,0,-6.434,1,0.0335,0.209,1.99e-06,0.369,0.237,80.012,4,0sp00HSXkQyqTa6QqM0O8V,2tlTBLz2w52rpGCLBGyGw6
2008-10-08,1,Now,MYMP,Now,2008,https://open.spotify.com/track/5OYHEYxwbuXtfsQx0pj4go,https://open.spotify.com/artist/5elcNQkZ6FCZA3grSOMngY,https://open.spotify.com/album/52586h8hVhRIC9Rf8VxRAk,284973,37,False,0.653,0.348,10,-8.958,1,0.0302,0.59,2.91e-05,0.227,0.581,82.017,4,5OYHEYxwbuXtfsQx0pj4go,52586h8hVhRIC9Rf8VxRAk
2008-10-08,2,Puso,Sponge Cola,Sponge Cola,2009-01-01,https://open.spotify.com/track/58AmBY0zZ2ps9Zd54hZVCv,https://open.spotify.com/artist/1tXFYQZSAswt4JLB42lpye,https://open.spotify.com/album/2Bls1Q0JICmDlZzeGkSctx,236466,37,False,0.534,0.88,8,-5.671,1,0.0756,0.242,0,0.109,0.648,79.009,4,58AmBY0zZ2ps9Zd54hZVCv,2Bls1Q0JICmDlZzeGkSctx
2008-10-08,3,Kailan,Bamboo,Tomorrows Becomes Yesterday,2008,https://open.spotify.com/track/64OZp8b4AaIC1IvkTYc3f2,https://open.spotify.com/artist/0c7d9V8rjfT6tzojfBfRf5,https://open.spotify.com/album/3H5cs3lvP6iP4lxxqvwRwf,259079,32,False,0.569,0.911,9,-4.813,1,0.0899,0.0632,1.55e-06,0.276,0.525,119.859,5,64OZp8b4AaIC1IvkTYc3f2,3H5cs3lvP6iP4lxxqvwRwf
2008-10-08,4,Yugto,Rico Blanco,Your Universe,2008-05-15,https://open.spotify.com/track/6sfZiRu0QMb00RnihGQi2u,https://open.spotify.com/artist/6l880dxsvN2x5wiceaG6D0,https://open.spotify.com/album/2IlKvs2GxtFMFEIIunQCXU,326826,37,False,0.603,0.853,6,-5.111,0,0.0704,0.02,3.03e-06,0.116,0.32,120.065,4,6sfZiRu0QMb00RnihGQi2u,2IlKvs2GxtFMFEIIunQCXU
2008-10-08,5,This Is Me,"Demi Lovato, Joe Jonas",Camp Rock,2008-01-01,https://open.spotify.com/track/5pomCBdsTZSDCFHH8BAUQe,"https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp, https://open.spotify.com/artist/7gbmX8SsfjEjxDMzBi1ZOL",https://open.spotify.com/album/1v1i6nqVmLWXKv2a7ByqxJ,189173,63,False,0.421,0.821,1,-2.783,1,0.0372,0.00971,0,0.1,0.594,91.245,4,5pomCBdsTZSDCFHH8BAUQe,1v1i6nqVmLWXKv2a7ByqxJ
2008-10-08,6,Leap of Faith,Hale,"Above, Over and Beyond",2008,https://open.spotify.com/track/4nImuRLNV26CdXvZHn8Mcn,https://open.spotify.com/artist/6Ww3OMFzCaO33ulKh1LBFN,https://open.spotify.com/album/562TcgdSCsGZ0ok5QtXcJC,249520,27,False,0.483,0.5,9,-6.749,1,0.0284,0.00459,0.00564,0.16,0.607,94.046,4,4nImuRLNV26CdXvZHn8Mcn,562TcgdSCsGZ0ok5QtXcJC
2008-10-08,7,Thunder,Boys Like Girls,Boys Like Girls,2007-08-31,https://open.spotify.com/track/1MrNveiYvWyKNAMiqn8xS8,https://open.spotify.com/artist/0vWCyXMrrvMlCcepuOJaGI,https://open.spotify.com/album/4WqgusSAgXkrjbXzqdBY68,236680,52,False,0.508,0.821,2,-5.279,1,0.0395,0.223,0,0.316,0.463,75.057,4,1MrNveiYvWyKNAMiqn8xS8,4WqgusSAgXkrjbXzqdBY68
2008-10-08,8,7 Things,Miley Cyrus,Breakout,2008-01-01,https://open.spotify.com/track/0FpT75cRdvf6va1TARHrl5,https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6,https://open.spotify.com/album/70PDDh5Cgbdpt37Z00hJUF,213453,50,False,0.591,0.904,1,-4.478,0,0.0359,0.0244,0,0.0786,0.542,107.027,4,0FpT75cRdvf6va1TARHrl5,70PDDh5Cgbdpt37Z00hJUF
2008-10-08,9,Fall for You,Secondhand Serenade,A Twist in My Story,2008-05-13,https://open.spotify.com/track/2fywBLXK9GQi8YR8C8d3c4,https://open.spotify.com/artist/6eouuqqGggqDlYRV63cgPo,https://open.spotify.com/album/3sMhTzlR0pjqVsefzqvbTa,183600,63,False,0.396,0.451,0,-7.109,1,0.0362,0.177,0,0.103,0.358,169.518,4,2fywBLXK9GQi8YR8C8d3c4,3sMhTzlR0pjqVsefzqvbTa
2008-10-08,10,The Fight Is Over,Urbandub,Under Southern Light,2007,https://open.spotify.com/track/21mDcvLY9xdkNpNvN6Cy1y,https://open.spotify.com/artist/18B9mAtwCLjkXGMlBtH1LZ,https://open.spotify.com/album/4GsTErxjLredoo5CetS411,265666,49,False,0.226,0.858,4,-4.595,1,0.0512,0.00149,5.21e-06,0.149,0.333,178.318,4,21mDcvLY9xdkNpNvN6Cy1y,4GsTErxjLredoo5CetS411
2008-11-17,1,Crush,David Archuleta,David Archuleta,2008-11-11,https://open.spotify.com/track/4wCD0qOFNRu1Q6O3N6ycm4,https://open.spotify.com/artist/2C9n4tQgNLhHPhSCmdsQnk,https://open.spotify.com/album/4aZ3Mf9Tza576UhJ9kjYd7,213520,64,False,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,4,4wCD0qOFNRu1Q6O3N6ycm4,4aZ3Mf9Tza576UhJ9kjYd7
2008-11-17,2,Kailan,Bamboo,Tomorrows Becomes Yesterday,2008,https://open.spotify.com/track/64OZp8b4AaIC1IvkTYc3f2,https://open.spotify.com/artist/0c7d9V8rjfT6tzojfBfRf5,https://open.spotify.com/album/3H5cs3lvP6iP4lxxqvwRwf,259079,32,False,0.569,0.911,9,-4.813,1,0.0899,0.0632,1.55e-06,0.276,0.525,119.859,5,64OZp8b4AaIC1IvkTYc3f2,3H5cs3lvP6iP4lxxqvwRwf
2008-11-17,3,Womanizer,Britney Spears,Circus (Deluxe Version),2008-12-02,https://open.spotify.com/track/4fixebDZAVToLbUCuEloa2,https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4,https://open.spotify.com/album/2tve5DGwub1TtbX1khPX5j,224400,73,False,0.724,0.695,11,-5.226,1,0.0622,0.073,0,0.0889,0.235,139.0,4,4fixebDZAVToLbUCuEloa2,2tve5DGwub1TtbX1khPX5j
2008-11-17,4,Just stand up!,artists stand up to cancer
2008-11-17,5,Decode,Paramore,Decode,2008-11-04,https://open.spotify.com/track/1ZLtE9tSJdaUiIJ9YoKHQe,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,https://open.spotify.com/album/70iJhodSPkl7FR1VW4n0KF,261959,69,False,0.28,0.87,10,-4.219,0,0.0592,0.000686,0.00608,0.101,0.284,164.057,4,1ZLtE9tSJdaUiIJ9YoKHQe,70iJhodSPkl7FR1VW4n0KF
2008-11-17,6,Puso,Sponge Cola,Sponge Cola,2009-01-01,https://open.spotify.com/track/58AmBY0zZ2ps9Zd54hZVCv,https://open.spotify.com/artist/1tXFYQZSAswt4JLB42lpye,https://open.spotify.com/album/2Bls1Q0JICmDlZzeGkSctx,236466,37,False,0.534,0.88,8,-5.671,1,0.0756,0.242,0,0.109,0.648,79.009,4,58AmBY0zZ2ps9Zd54hZVCv,2Bls1Q0JICmDlZzeGkSctx
2008-11-17,7,Disconnection Notice,Pupil,Wildlife Special Edition,2020-02-07,https://open.spotify.com/track/74L0NJ4EFobEPuXoOx69bK,https://open.spotify.com/artist/4QHUb6DgBCnLZTOAIinoQG,https://open.spotify.com/album/3cadum1Gh8dGINcGXNy3vf,248946,23,False,0.704,0.782,2,-5.863,1,0.0541,0.00588,0.000549,0.102,0.387,139.973,4,74L0NJ4EFobEPuXoOx69bK,3cadum1Gh8dGINcGXNy3vf
2008-11-17,8,Now,MYMP,Now,2008,https://open.spotify.com/track/5OYHEYxwbuXtfsQx0pj4go,https://open.spotify.com/artist/5elcNQkZ6FCZA3grSOMngY,https://open.spotify.com/album/52586h8hVhRIC9Rf8VxRAk,284973,37,False,0.653,0.348,10,-8.958,1,0.0302,0.59,2.91e-05,0.227,0.581,82.017,4,5OYHEYxwbuXtfsQx0pj4go,52586h8hVhRIC9Rf8VxRAk
2008-11-17,9,Thunder,Boys Like Girls,Boys Like Girls,2007-08-31,https://open.spotify.com/track/1MrNveiYvWyKNAMiqn8xS8,https://open.spotify.com/artist/0vWCyXMrrvMlCcepuOJaGI,https://open.spotify.com/album/4WqgusSAgXkrjbXzqdBY68,236680,52,False,0.508,0.821,2,-5.279,1,0.0395,0.223,0,0.316,0.463,75.057,4,1MrNveiYvWyKNAMiqn8xS8,4WqgusSAgXkrjbXzqdBY68
2008-11-17,10,Fall for You,Secondhand Serenade,A Twist in My Story,2008-05-13,https://open.spotify.com/track/2fywBLXK9GQi8YR8C8d3c4,https://open.spotify.com/artist/6eouuqqGggqDlYRV63cgPo,https://open.spotify.com/album/3sMhTzlR0pjqVsefzqvbTa,183600,63,False,0.396,0.451,0,-7.109,1,0.0362,0.177,0,0.103,0.358,169.518,4,2fywBLXK9GQi8YR8C8d3c4,3sMhTzlR0pjqVsefzqvbTa
2008-12-24,1,Crush,David Archuleta,David Archuleta,2008-11-11,https://open.spotify.com/track/4wCD0qOFNRu1Q6O3N6ycm4,https://open.spotify.com/artist/2C9n4tQgNLhHPhSCmdsQnk,https://open.spotify.com/album/4aZ3Mf9Tza576UhJ9kjYd7,213520,64,False,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,4,4wCD0qOFNRu1Q6O3N6ycm4,4aZ3Mf9Tza576UhJ9kjYd7
2008-12-24,2,Decode,Paramore,Decode,2008-11-04,https://open.spotify.com/track/1ZLtE9tSJdaUiIJ9YoKHQe,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,https://open.spotify.com/album/70iJhodSPkl7FR1VW4n0KF,261959,69,False,0.28,0.87,10,-4.219,0,0.0592,0.000686,0.00608,0.101,0.284,164.057,4,1ZLtE9tSJdaUiIJ9YoKHQe,70iJhodSPkl7FR1VW4n0KF
2008-12-24,3,Light On,David Cook,10th Anniversary - The Hits - Volume 1,2003,https://open.spotify.com/track/1MnQ599bYSBxccgSTxbzj6,https://open.spotify.com/artist/4SQxI8xg6LcSWL3KuGVHLa,https://open.spotify.com/album/6bKAGsaaXV2i8sdAKAGCET,228826,9,False,0.448,0.832,9,-3.99,0,0.034,0.0776,0,0.118,0.357,132.031,4,1MnQ599bYSBxccgSTxbzj6,6bKAGsaaXV2i8sdAKAGCET
2008-12-24,4,FX,Pedicab,Shinji Ilabas Mo Ang Helicopter,2008-01-01,https://open.spotify.com/track/28YWCyNvfeXtwyhPYfeacv,https://open.spotify.com/artist/270BokezkycFfTTlGEKVKZ,https://open.spotify.com/album/5RivupDLgWoX00LDjaSl4y,174693,22,False,0.53,0.865,6,-6.067,0,0.109,0.0734,0,0.382,0.853,139.079,4,28YWCyNvfeXtwyhPYfeacv,5RivupDLgWoX00LDjaSl4y
2008-12-24,5,Disconnection Notice,Pupil,Wildlife Special Edition,2020-02-07,https://open.spotify.com/track/74L0NJ4EFobEPuXoOx69bK,https://open.spotify.com/artist/4QHUb6DgBCnLZTOAIinoQG,https://open.spotify.com/album/3cadum1Gh8dGINcGXNy3vf,248946,23,False,0.704,0.782,2,-5.863,1,0.0541,0.00588,0.000549,0.102,0.387,139.973,4,74L0NJ4EFobEPuXoOx69bK,3cadum1Gh8dGINcGXNy3vf
2008-12-24,6,Lovebug,Jonas Brothers,A Little Bit Longer,2008-08-12,https://open.spotify.com/track/3F8xLc6T4VvKH7I6wqVAN2,https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD,https://open.spotify.com/album/4jcRw4qVurxoZcfIYPKDpz,220693,60,False,0.597,0.5,4,-6.216,1,0.0579,0.127,0,0.214,0.522,79.071,4,3F8xLc6T4VvKH7I6wqVAN2,4jcRw4qVurxoZcfIYPKDpz
2008-12-24,7,Your Universe,Rico Blanco,Your Universe,2008-05-15,https://open.spotify.com/track/7vWHppvllFJXdXf0xplZum,https://open.spotify.com/artist/6l880dxsvN2x5wiceaG6D0,https://open.spotify.com/album/2IlKvs2GxtFMFEIIunQCXU,238466,57,False,0.445,0.573,7,-7.309,1,0.0343,0.638,6.69e-06,0.114,0.503,175.985,4,7vWHppvllFJXdXf0xplZum,2IlKvs2GxtFMFEIIunQCXU
2008-12-24,8,Gusto Na Kita,6cyclemind,Fiesta,2007-11-15,https://open.spotify.com/track/1xONM5kBCZJER7HbprRsB5,https://open.spotify.com/artist/3nZa8vRD64ueq3d0JNYTsl,https://open.spotify.com/album/30GBrCLKbMN41hyyRsAzF6,229000,19,False,0.526,0.834,11,-5.401,1,0.0328,0.00464,9.03e-05,0.161,0.629,150.034,4,1xONM5kBCZJER7HbprRsB5,30GBrCLKbMN41hyyRsAzF6
2008-12-24,9,Tell Me That You Love Me,Regine Velasquez,Low Key,2008-01-01,https://open.spotify.com/track/6lWq7DFhgB6pnSLJSQMMQu,https://open.spotify.com/artist/3wNylAjJX1PiCpMKx8Lrfp,https://open.spotify.com/album/2sAlLomvBFfvKvJXHhsM0p,262413,22,False,0.34,0.294,0,-7.912,1,0.0343,0.933,0.000107,0.0978,0.216,131.582,4,6lWq7DFhgB6pnSLJSQMMQu,2sAlLomvBFfvKvJXHhsM0p
2008-12-24,10,Womanizer,Britney Spears,Circus (Deluxe Version),2008-12-02,https://open.spotify.com/track/4fixebDZAVToLbUCuEloa2,https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4,https://open.spotify.com/album/2tve5DGwub1TtbX1khPX5j,224400,73,False,0.724,0.695,11,-5.226,1,0.0622,0.073,0,0.0889,0.235,139.0,4,4fixebDZAVToLbUCuEloa2,2tve5DGwub1TtbX1khPX5j
2009-01-23,1,Circus,Britney Spears,Circus (Deluxe Version),2008-12-02,https://open.spotify.com/track/7jk7gqyEonmVVYahZN5zhW,https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4,https://open.spotify.com/album/2tve5DGwub1TtbX1khPX5j,192360,72,False,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,4,7jk7gqyEonmVVYahZN5zhW,2tve5DGwub1TtbX1khPX5j
2009-01-23,2,Di Na Mababawi,Sponge Cola,Sponge Cola,2009-01-01,https://open.spotify.com/track/12yyDHIguZFBcIGYwToH20,https://open.spotify.com/artist/1tXFYQZSAswt4JLB42lpye,https://open.spotify.com/album/2Bls1Q0JICmDlZzeGkSctx,193506,52,False,0.82,0.186,11,-14.572,0,0.0598,0.668,0,0.0513,0.486,113.096,4,12yyDHIguZFBcIGYwToH20,2Bls1Q0JICmDlZzeGkSctx
2009-01-23,3,FX,Pedicab,Shinji Ilabas Mo Ang Helicopter,2008-01-01,https://open.spotify.com/track/28YWCyNvfeXtwyhPYfeacv,https://open.spotify.com/artist/270BokezkycFfTTlGEKVKZ,https://open.spotify.com/album/5RivupDLgWoX00LDjaSl4y,174693,22,False,0.53,0.865,6,-6.067,0,0.109,0.0734,0,0.382,0.853,139.079,4,28YWCyNvfeXtwyhPYfeacv,5RivupDLgWoX00LDjaSl4y
2009-01-23,4,Decode,Paramore,Decode,2008-11-04,https://open.spotify.com/track/1ZLtE9tSJdaUiIJ9YoKHQe,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,https://open.spotify.com/album/70iJhodSPkl7FR1VW4n0KF,261959,69,False,0.28,0.87,10,-4.219,0,0.0592,0.000686,0.00608,0.101,0.284,164.057,4,1ZLtE9tSJdaUiIJ9YoKHQe,70iJhodSPkl7FR1VW4n0KF
2009-01-23,5,Light On,David Cook,10th Anniversary - The Hits - Volume 1,2003,https://open.spotify.com/track/1MnQ599bYSBxccgSTxbzj6,https://open.spotify.com/artist/4SQxI8xg6LcSWL3KuGVHLa,https://open.spotify.com/album/6bKAGsaaXV2i8sdAKAGCET,228826,9,False,0.448,0.832,9,-3.99,0,0.034,0.0776,0,0.118,0.357,132.031,4,1MnQ599bYSBxccgSTxbzj6,6bKAGsaaXV2i8sdAKAGCET
2009-01-23,6,A Little Too Not Over You,David Archuleta,David Archuleta,2008-11-11,https://open.spotify.com/track/10QsFPJ3owUxJKe0fzA1A2,https://open.spotify.com/artist/2C9n4tQgNLhHPhSCmdsQnk,https://open.spotify.com/album/4aZ3Mf9Tza576UhJ9kjYd7,198066,51,False,0.531,0.694,0,-4.877,0,0.0321,0.0131,0,0.378,0.538,163.978,3,10QsFPJ3owUxJKe0fzA1A2,4aZ3Mf9Tza576UhJ9kjYd7
2009-01-23,7,Your Universe,Rico Blanco,Your Universe,2008-05-15,https://open.spotify.com/track/7vWHppvllFJXdXf0xplZum,https://open.spotify.com/artist/6l880dxsvN2x5wiceaG6D0,https://open.spotify.com/album/2IlKvs2GxtFMFEIIunQCXU,238466,57,False,0.445,0.573,7,-7.309,1,0.0343,0.638,6.69e-06,0.114,0.503,175.985,4,7vWHppvllFJXdXf0xplZum,2IlKvs2GxtFMFEIIunQCXU
2009-01-23,8,Mad,Ne-Yo,Year Of The Gentleman,2008-01-01,https://open.spotify.com/track/4LxjagX6D8MxMaoTmqpQ8Y,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,https://open.spotify.com/album/6dC6J5qkPcJ1iGshEN5MpX,254533,55,False,0.731,0.644,0,-5.348,1,0.0343,0.665,0,0.11,0.691,129.94,4,4LxjagX6D8MxMaoTmqpQ8Y,6dC6J5qkPcJ1iGshEN5MpX
2009-01-23,9,Single Ladies (Put a Ring on It),Beyoncé,I AM...SASHA FIERCE - Platinum Edition,2008,https://open.spotify.com/track/557un1HgwYMuqfWGSTmnxw,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m,https://open.spotify.com/album/3ROfBX6lJLnCmaw1NrP5K9,192586,65,False,0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.192,0.272,193.438,4,557un1HgwYMuqfWGSTmnxw,3ROfBX6lJLnCmaw1NrP5K9
2009-01-23,10,I Stay In Love,Mariah Carey,E=MC2,2008-04-15,https://open.spotify.com/track/2rd22W7kQvr4I2D2JWhCJr,https://open.spotify.com/artist/4iHNK0tOyZPYnBU7nGAgpQ,https://open.spotify.com/album/31MluXLYC0ZnCSfUZ5T4GX,212000,57,False,0.774,0.614,1,-4.582,1,0.0394,0.252,0,0.0605,0.194,129.979,4,2rd22W7kQvr4I2D2JWhCJr,31MluXLYC0ZnCSfUZ5T4GX
2009-02-24,1,You Changed My Life in a Moment,Sarah Geronimo,Just Me Repackaged,2003,https://open.spotify.com/track/0Fp2NJotGSA2dELKywcD96,https://open.spotify.com/artist/6aiCKnIN68hohzU3ZzNq48,https://open.spotify.com/album/21fv7LEZrxKsItIkW046Ac,211306,43,False,0.333,0.65,1,-5.193,1,0.0306,0.759,0,0.251,0.341,160.9,4,0Fp2NJotGSA2dELKywcD96,21fv7LEZrxKsItIkW046Ac
2009-02-24,2,Tonight,Jonas Brothers,A Little Bit Longer,2008-08-12,https://open.spotify.com/track/7xZa00kpFR3r7UqeczbVPE,https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD,https://open.spotify.com/album/4jcRw4qVurxoZcfIYPKDpz,209706,46,False,0.464,0.954,4,-4.536,1,0.083,0.000528,3.18e-05,0.313,0.758,155.899,4,7xZa00kpFR3r7UqeczbVPE,4jcRw4qVurxoZcfIYPKDpz
2009-02-24,3,A Little Too Not Over You,David Archuleta,David Archuleta,2008-11-11,https://open.spotify.com/track/10QsFPJ3owUxJKe0fzA1A2,https://open.spotify.com/artist/2C9n4tQgNLhHPhSCmdsQnk,https://open.spotify.com/album/4aZ3Mf9Tza576UhJ9kjYd7,198066,51,False,0.531,0.694,0,-4.877,0,0.0321,0.0131,0,0.378,0.538,163.978,3,10QsFPJ3owUxJKe0fzA1A2,4aZ3Mf9Tza576UhJ9kjYd7
2009-02-24,4,Heart to Heart,Kyla,Heart 2 Heart,2008,https://open.spotify.com/track/4f0K54gdTqP2mpIMeAyEz7,https://open.spotify.com/artist/2vTbuBRo7ACOZ3JsCnaL7S,https://open.spotify.com/album/1dHoxHtgUJxbwcsR7DJCFf,312040,5,False,0.611,0.54,11,-6.993,0,0.0547,0.137,1.86e-05,0.0536,0.476,168.059,4,4f0K54gdTqP2mpIMeAyEz7,1dHoxHtgUJxbwcsR7DJCFf
2009-02-24,5,Love Story,Taylor Swift,Fearless (Big Machine Radio Release Special),2008-11-11,https://open.spotify.com/track/1D4PL9B8gOg78jiHg3FvBb,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/album/3EzFY9Rg0PpbADMth746zi,236266,73,False,0.617,0.741,2,-3.97,1,0.0311,0.131,0,0.0772,0.306,118.984,4,1D4PL9B8gOg78jiHg3FvBb,3EzFY9Rg0PpbADMth746zi
